"Site ID",Verified?,Updated,"Site Name","Site Name (Spanish)","Site Phone","Site Fax","Site Email","Site Website","Summer Site?","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14","Age 15","Age 16","Age 17","Age 18","Tutoring/Academic Enrichment","Arts and Culture","Sports and Recreation","Volunteering/Community Service","Science, Technology, Engineering, and Mathematics","College and Career Readiness",Leadership,"Character Education",Prevention,Nutrition,Mentoring,"Support Services (medical, dental, mental health, etc.)","Monday Morning Start Time","Monday Morning End Time","Monday Afternoon Start Time","Monday Afternoon End Time","Tuesday Morning Start Time","Tuesday Morning End Time","Tuesday Afternoon Start Time","Tuesday Afternoon End Time","Wednesday Morning Start Time","Wednesday Morning End Time","Wednesday Afternoon Start Time","Wednesday Afternoon End Time","Thursday Morning Start Time","Thursday Morning End Time","Thursday Afternoon Start Time","Thursday Afternoon End Time","Friday Morning Start Time","Friday Morning End Time","Friday Afternoon Start Time","Friday Afternoon End Time","Saturday Start Time","Saturday End Time","Sunday Start Time","Sunday End Time","This sites charge a fee?","Charge Frequency",Cost,"Fee assistance available?","Scholarships available?","Accepts DES child care subsidy?","Multiple child discount available?","Other financial assistance available?","Transportation provided?","Snacks provided?","Breakfast provided?","Lunch provided?","Dinner provided?","What percentage of your clientèle receive a free or reduced lunch at their school?","Spanish spoken?","Other languages spoken?","What is the capacity of this site?","Does this site run at capacity?","On a typical day this site is operating, how many children or teens attend at this site?","Does everyone pay the same amount at this site?","Is sliding scale assistance available at this site?","Please describe what other financial assistance is available at this site.","What is the average monthly transportation cost to this site?","What is the number of full-time, paid staff at this site?","What is the number of part-time, paid staff at this site?","What is the number of volunteer staff at this site?","On a typical day, how many staff members are working at this site?","Do you provide referrals for needed parental services at this site?","Do you provide parent education at this site?","Do you provide information and handouts to parents at this site?","Please describe any other items or services provided to parents at this site","What percentage of your total clientele at this site are African American?","What percentage of your total clientele at this site are Asian American?","What percentage of your total clientele at this site are Latino?","What percentage of your total clientele at this site are Native American?","What percentage of your total clientele at this site are White?","What percentage of your total clientele at this site are another race or ethnicity?","Which response best describes the type of program operating at the site?","What percentage of your program budget at this site comes from the federal government?","What percentage of your program budget at this site comes from the state or local government?","What percentage of your program budget at this site comes from parent fees?","What percentage of your program budget at this site comes from grants?","What percentage of your program budget at this site comes from religious organizations?","What is the biggest barrier to operating at full attendence at this site?","Please describe any other barriers you see to operating at full attendence at this site.","When hiring staff for this site, do you require fingerprinting?","When hiring staff for this site, do you require drug test?","When hiring staff for this site, do you require background check?","When hiring staff for this site, do you require personal references?","When hiring staff for this site, do you require other?","How often do you provide staff training/professional development throughout the year for staff at this site?","Approximately how many hours of training/professional development do you provide to your staff at this site per year?","Most used delivery method for your staff's training/professional development at this site.","Second most used delivery method for your staff's training/professional development at this site.","Third most used delivery method for your staff's training/professional development at this site.","Fourth most used delivery method for your staff's training/professional development at this site.","Least used delivery method for your staff's training/professional development at this site.","Who trains your staff for this site? Our own staff?","Who trains your staff for this site? Arizona Association of Supportive Child Care?","Who trains your staff for this site? Arizona Center for Afterschool Excellence?","Who trains your staff for this site? Arizona Department of Health Services?","Who trains your staff for this site? National Afterschool Association?","Who trains your staff for this site? National Institute on Out-of-School Time (NIOST)?","Who trains your staff for this site? Southwest Human Development?","Who trains your staff for this site? Other?","Name the one most important area in which your staff needs the most training at this site.","Please describe if ""other"" selected.","Name the second most important area in which your staff needs the most training at this site.","Please describe if ""other"" selected.","Do you evaluate the quality of your program at this site?","How do you assess the quality of your program at this site?","How frequently do the children/teens at your site have the opportunity to plan activities/projects?","How often do the children/teens at your site have the opportunity to create rules and expectations that are followed?","Do you and/or your staff regularly collaborate with the schools attended by the children/teens at this site? ","How often do you collaborate with the schools attended by the children/teens at this site? "
163,Yes,5/01/2012,"21st CCLC - Soaring Beyond Expectations",,623-412-4717,,kadams@peoriaud.k12.az.us,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,,,"3:00 PM","5:00 PM",,,"3:00 PM","5:00 PM",,,"3:00 PM","5:00 PM",,,"3:00 PM","5:00 PM",,,"3:00 PM","5:00 PM","9:00 AM","12:00 PM","9:00 AM","12:00 PM",No,,,,,,,,No,Yes,,,,53.00%,,,200,Yes,,,,,,20.00,0.00,5.00,14.00,Yes,Yes,Yes,,4.00%,5.00%,40.00%,10.00%,40.00%,1.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,,,Yes,,Yes,Yes,Yes,Monthly,12,Supervision,"On-line training","Peer to peer coaching",Workshops/conferences,"Trainers specializing in specific subject matter",Yes,,,,,,,,"Advancement of Physical/Intellectual Development",,"Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Formal self-assessment with agreed upon criteria",Monthly,Monthly,Yes,Weekly
879,Yes,5/01/2012,"21 st Centruy After School Program",,928-627-6915,,gcuriel@gesd32.org,http://dvs.gesd32.org/,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,No,Yes,No,No,No,"8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,100.00%,,,120,Yes,,,,,$0.00,10.00,6.00,0.00,14.00,,,,"Englis and Computer Classes",1.00%,0.00%,0.00%,98.00%,1.00%,0.00%,"21st Century Community Center",70.00%,30.00%,0.00%,,0.00%,,,Yes,,Yes,Yes,Yes,Quarterly,12,Supervision,"On-line training","Peer to peer coaching",Workshops/conferences,"Trainers specializing in specific subject matter",Yes,,,,,,,,"Positive Relationships with Families",,"Advancement of Physical/Intellectual Development",,Yes,"Parent/client survey",Monthly,Monthly,Yes,Monthly
205,Yes,5/01/2012,"21 st Centruy After School Program",,928-627-6915,,gcuriel@gesd32.org,http://dvs.gesd32.org/,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,No,Yes,No,No,No,,,"3:10 PM","4:10 PM",,,"3:10 PM","4:10 PM",,,"3:10 PM","4:10 PM",,,"3:10 PM","4:10 PM",,,"3:10 PM","4:10 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,100.00%,,,120,Yes,,,,,$0.00,10.00,6.00,0.00,14.00,,,,"Englis and Computer Classes",1.00%,0.00%,0.00%,98.00%,1.00%,0.00%,"21st Century Community Center",70.00%,30.00%,0.00%,,0.00%,,,Yes,,Yes,Yes,Yes,Quarterly,12,Supervision,"On-line training","Peer to peer coaching",Workshops/conferences,"Trainers specializing in specific subject matter",Yes,,,,,,,,"Positive Relationships with Families",,"Advancement of Physical/Intellectual Development",,Yes,"Parent/client survey",Monthly,Monthly,Yes,Monthly
619,Yes,5/01/2012,"21st Century",,602-467-5902,,Marcella.robinson@dvusd.org,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,Yes,No,No,No,No,No,"7:45 AM","8:15 AM","3:00 PM","4:43 PM","7:45 AM","8:15 AM","3:00 PM","4:43 PM","7:45 AM","8:15 AM","3:00 PM","4:43 PM","7:45 AM","8:15 AM","3:00 PM","4:43 PM","7:45 AM","8:15 AM","3:00 PM","4:43 PM",,,,,No,,,,,,,,No,Yes,,,,0.00%,,,200,No,70,,,,,10.00,2.00,3.00,7.00,,Yes,Yes,,20.00%,5.00%,0.00%,5.00%,70.00%,0.00%,"21st Century Community Center",45.00%,45.00%,5.00%,5.00%,0.00%,"Child perception",,Yes,,,,,Quarterly,36,Supervision,"On-line training","Trainers specializing in specific subject matter",Workshops/conferences,"Peer to peer coaching",Yes,,,,,,,"Department Of Education","Positive Relationships with Families",,"Effective Program Operation",,Yes,"Parent/client survey","Less than annually","Less than annually",Yes,Monthly
1110,Yes,5/01/2012,"21st Century",,602-467-5902,,Marcella.robinson@dvusd.org,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,Yes,No,No,No,No,No,"8:30 AM","11:30 AM",,,"8:30 AM","11:30 AM",,,"8:30 AM","11:30 AM",,,"8:30 AM","11:30 AM",,,"8:30 AM","11:30 AM",,,,,,,No,,,,,,,,No,Yes,,,,0.00%,,,200,No,70,,,,,10.00,2.00,3.00,7.00,,Yes,Yes,,20.00%,5.00%,0.00%,5.00%,70.00%,0.00%,"21st Century Community Center",45.00%,45.00%,5.00%,5.00%,0.00%,"Child perception",,Yes,,,,,Quarterly,36,Supervision,"On-line training","Trainers specializing in specific subject matter",Workshops/conferences,"Peer to peer coaching",Yes,,,,,,,"Department Of Education","Positive Relationships with Families",,"Effective Program Operation",,Yes,"Parent/client survey","Less than annually","Less than annually",Yes,Monthly
350,Yes,5/01/2012,"21st Century",,602-347-2000,,teresa.mortensen@wesdschools.org,http://www.washingtonschools.org,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,No,No,No,No,No,"7:00 AM","7:45 AM","3:15 PM","4:45 PM","7:00 AM","7:45 AM","3:15 PM","4:45 PM","7:00 AM","7:45 AM","3:15 PM","4:45 PM","7:00 AM","7:45 AM","3:15 PM","4:45 PM","7:00 AM","7:45 AM","3:15 PM","4:45 PM",,,,,No,,,,,,,,No,Yes,Yes,Yes,,100.00%,,,120,No,100,,,,,0.00,15.00,0.00,12.00,Yes,Yes,Yes,,15.00%,12.00%,50.00%,3.00%,20.00%,0.00%,"21st Century Community Center",75.00%,25.00%,0.00%,0.00%,0.00%,"Parent perception",,Yes,,Yes,Yes,,Semi-annually,5,"Peer to peer coaching",Supervision,"Trainers specializing in specific subject matter",Workshops/conferences,"On-line training",Yes,,,,,,,"companies professional development","Positive Relationships with Families",,"Observing and Recording Principles of Child Growth and Development",,Yes,"Host school evaluation",Quarterly,"At least weekly",Yes,Weekly
958,Yes,5/01/2012,"21st Century",,602-347-2000,,teresa.mortensen@wesdschools.org,http://www.washingtonschools.org,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,No,No,No,No,No,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,,,,,No,,,,,,,,No,Yes,Yes,Yes,,100.00%,,,120,No,100,,,,,0.00,15.00,0.00,12.00,Yes,Yes,Yes,,15.00%,12.00%,50.00%,3.00%,20.00%,0.00%,"21st Century Community Center",75.00%,25.00%,0.00%,0.00%,0.00%,"Parent perception",,Yes,,Yes,Yes,,Semi-annually,5,"Peer to peer coaching",Supervision,"Trainers specializing in specific subject matter",Workshops/conferences,"On-line training",Yes,,,,,,,"companies professional development","Positive Relationships with Families",,"Observing and Recording Principles of Child Growth and Development",,Yes,"Host school evaluation",Quarterly,"At least weekly",Yes,Weekly
904,Yes,5/01/2012,"21st Century",,480-812-6723,,carey.eileen@chandler.k12.az.us,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,,,Yes,No,No,No,No,No,"8:00 AM",,,"3:00 PM","8:00 AM",,,"3:00 PM","8:00 AM",,,"3:00 PM","8:00 AM",,,"3:00 PM","8:00 AM",,,"3:00 PM",,,,,No,,,,,,,,No,Yes,,,,93.00%,,,110,Yes,,,,,,1.00,0.00,3.00,10.00,Yes,Yes,Yes,"School involvement opportunities",2.00%,1.00%,79.00%,4.00%,14.00%,0.00%,"21st Century Community Center",3.00%,96.00%,0.00%,1.00%,0.00%,,,Yes,,Yes,Yes,Yes,Semi-annually,3,Supervision,"Peer to peer coaching","Trainers specializing in specific subject matter",Workshops/conferences,"On-line training",Yes,,,,,,,,Other,"Relevant assessments","Commitment to Professionalism",,Yes,"Nationally recognized assessment or accreditation tool",Quarterly,Annually,Yes,Weekly
252,Yes,5/01/2012,"21st Century",,480-812-6723,,carey.eileen@chandler.k12.az.us,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,,,Yes,No,No,No,No,No,"7:15 AM","8:15 AM","3:00 PM","5:00 PM","7:15 AM","8:15 AM","3:00 PM","5:00 PM","7:15 AM","8:15 AM","3:00 PM","5:00 PM","7:15 AM","8:15 AM","3:00 PM","5:00 PM","7:15 AM","8:15 AM","3:00 PM","5:00 PM",,,,,No,,,,,,,,No,Yes,,,,93.00%,,,110,Yes,,,,,,1.00,0.00,3.00,10.00,Yes,Yes,Yes,"School involvement opportunities",2.00%,1.00%,79.00%,4.00%,14.00%,0.00%,"21st Century Community Center",3.00%,96.00%,0.00%,1.00%,0.00%,,,Yes,,Yes,Yes,Yes,Semi-annually,3,Supervision,"Peer to peer coaching","Trainers specializing in specific subject matter",Workshops/conferences,"On-line training",Yes,,,,,,,,Other,"Relevant assessments","Commitment to Professionalism",,Yes,"Nationally recognized assessment or accreditation tool",Quarterly,Annually,Yes,Weekly
341,Yes,5/01/2012,"21st Century After School Program",,602-896-5500,,keith.blackman@wesdschools.org,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,No,No,No,Yes,No,No,"7:30 AM","8:20 AM","3:50 PM","4:50 PM","7:30 AM","8:20 AM","3:50 PM","4:50 PM","7:30 AM","8:20 AM","3:50 PM","4:50 PM","7:30 AM","8:20 AM","3:50 PM","4:50 PM","7:30 AM","8:20 AM","3:50 PM","4:50 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,56.00%,,,150,No,150,,,,$0.00,15.00,0.00,0.00,15.00,,Yes,Yes,,5.00%,2.00%,30.00%,3.00%,60.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,"Children/teens lose interest",,Yes,,Yes,,Yes,Monthly,10,"Peer to peer coaching","On-line training",Workshops/conferences,"Trainers specializing in specific subject matter",Supervision,Yes,,,,,,,,"Effective Program Operation",,"Observing and Recording Principles of Child Growth and Development",,Yes,"Parent/client survey",Monthly,Annually,Yes,Monthly
509,Yes,5/01/2012,"21st Century After School Program",,602-347-3400,,lori.pizzo@wesdschools.org,http://www.wesdschool.org,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,"7:15 AM","8:00 AM","3:15 PM","4:45 PM","7:15 AM","8:00 AM","3:15 PM","4:45 PM","7:15 AM","8:00 AM","3:15 PM","4:45 PM","7:15 AM","8:00 AM","3:15 PM","4:45 PM","7:15 AM","8:00 AM","3:15 PM","4:45 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,88.78%,,,350,No,200,,,,$0.00,0.00,30.00,3.00,21.00,Yes,Yes,Yes,,15.00%,1.00%,46.00%,8.00%,30.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,"Lack of available transportation to the site",,Yes,Yes,Yes,Yes,,Monthly,15,"Peer to peer coaching","Trainers specializing in specific subject matter","On-line training",Workshops/conferences,Supervision,Yes,,,,,,,,Other,"differentiated instruction","Enhancement of Social and Emotional Development",,Yes,"Formal self-assessment with agreed upon criteria","At least weekly","At least weekly",Yes,Weekly
1045,Yes,5/01/2012,"21st Century After School Program",,602-347-3400,,lori.pizzo@wesdschools.org,http://www.wesdschool.org,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,"8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,88.78%,,,350,No,200,,,,$0.00,0.00,30.00,3.00,21.00,Yes,Yes,Yes,,15.00%,1.00%,46.00%,8.00%,30.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,"Lack of available transportation to the site",,Yes,Yes,Yes,Yes,,Monthly,15,"Peer to peer coaching","Trainers specializing in specific subject matter","On-line training",Workshops/conferences,Supervision,Yes,,,,,,,,Other,"differentiated instruction","Enhancement of Social and Emotional Development",,Yes,"Formal self-assessment with agreed upon criteria","At least weekly","At least weekly",Yes,Weekly
954,Yes,5/01/2012,"21st Century After School Program",,602-896-5500,,keith.blackman@wesdschools.org,,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,,,No,No,No,Yes,No,No,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,56.00%,,,150,No,150,,,,$0.00,15.00,0.00,0.00,15.00,,Yes,Yes,,5.00%,2.00%,30.00%,3.00%,60.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,"Children/teens lose interest",,Yes,,Yes,,Yes,Monthly,10,"Peer to peer coaching","On-line training",Workshops/conferences,"Trainers specializing in specific subject matter",Supervision,Yes,,,,,,,,"Effective Program Operation",,"Observing and Recording Principles of Child Growth and Development",,Yes,"Parent/client survey",Monthly,Annually,Yes,Monthly
945,Yes,5/01/2012,"21st Century Afterschool Tuitoring/21st Century Summer Camp",,520-568-5170,,srieker@musd20.org,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,Yes,No,"8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,52.00%,,,95,No,89,,,,$0.00,3.00,7.00,3.00,8.00,,Yes,,,10.00%,2.00%,43.00%,5.00%,40.00%,0.00%,"21st Century Community Center",,100.00%,0.00%,0.00%,0.00%,Other,"dr. appt/sports activities",Yes,,Yes,Yes,,,,,,,,,,,,,,,,,"Positive Relationships with Families",,"Health and Safety Issues",,Yes,"Parent/client survey","At least weekly",Monthly,Yes,Weekly
326,Yes,5/01/2012,"21st Century Afterschool Tuitoring/21st Century Summer Camp",,520-568-5170,,srieker@musd20.org,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,Yes,No,,,"3:00 PM","5:45 PM",,,"3:00 PM","5:45 PM",,,"3:00 PM","5:45 PM",,,"3:00 PM","5:45 PM",,,"3:00 PM","5:45 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,52.00%,,,95,No,89,,,,$0.00,3.00,7.00,3.00,8.00,,Yes,,,10.00%,2.00%,43.00%,5.00%,40.00%,0.00%,"21st Century Community Center",,100.00%,0.00%,0.00%,0.00%,Other,"dr. appt/sports activities",Yes,,Yes,Yes,,,,,,,,,,,,,,,,,"Positive Relationships with Families",,"Health and Safety Issues",,Yes,"Parent/client survey","At least weekly",Monthly,Yes,Weekly
119,Yes,5/01/2012,"21st Century Community",,623-344-1730,,danielle.rehling@imagineschools.com,http://imagineavondale.com/home/,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,,,No,Yes,No,No,No,No,,,"3:15 PM","5:15 PM",,,"3:15 PM","5:15 PM",,,"3:15 PM","5:15 PM",,,"3:15 PM","5:15 PM",,,"3:15 PM","5:15 PM",,,,,No,,,,,,,,No,,,,,0.00%,,,120,Yes,,,,,,8.00,7.00,0.00,9.00,Yes,Yes,,,18.00%,2.00%,25.00%,5.00%,50.00%,0.00%,"21st Century Community Center",0.00%,0.00%,0.00%,100.00%,0.00%,,,Yes,,Yes,,,,,,,,,,,,,,,,,,"Positive Relationships with Families",,"Advancement of Physical/Intellectual Development",,Yes,"Formal self-assessment with agreed upon criteria","Less than annually",Quarterly,Yes,Quarterly
820,Yes,5/01/2012,"21st Century Community",,623-344-1730,,danielle.rehling@imagineschools.com,http://imagineavondale.com/home/,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,,,No,Yes,No,No,No,No,"9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM",,,,,No,,,,,,,,No,,,,,0.00%,,,120,Yes,,,,,,8.00,7.00,0.00,9.00,Yes,Yes,,,18.00%,2.00%,25.00%,5.00%,50.00%,0.00%,"21st Century Community Center",0.00%,0.00%,0.00%,100.00%,0.00%,,,Yes,,Yes,,,,,,,,,,,,,,,,,,"Positive Relationships with Families",,"Advancement of Physical/Intellectual Development",,Yes,"Formal self-assessment with agreed upon criteria","Less than annually",Quarterly,Yes,Quarterly
930,Yes,5/01/2012,"21st Century Community Learning Center",,928-402-5900,,vgonzales@globeschools.org,http://www.globeschools.org,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,,Yes,Yes,No,Yes,No,Yes,"9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM","9:00 AM",,,"12:00 PM",,,,,No,,,,,,,,Yes,Yes,,,,60.00%,,,200,Yes,,,,,$0.00,1.00,6.00,3.00,6.00,Yes,Yes,Yes,,0.00%,0.00%,35.00%,35.00%,30.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,,,Yes,Yes,Yes,Yes,,Semi-annually,12,"Peer to peer coaching","On-line training",Supervision,Workshops/conferences,"Trainers specializing in specific subject matter",Yes,,Yes,,,,,,"Positive Relationships with Families",,"Commitment to Professionalism",,Yes,"Formal self-assessment with agreed upon criteria",Monthly,Annually,Yes,Quarterly
481,Yes,5/01/2012,"21st Century Community Learning Center",,480-472-6525,,dlchrist@mpsaz.org,http://www.mpsaz.org/longfellow,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,No,No,No,No,No,"7:45 AM","8:25 AM","3:00 PM","5:00 PM","7:45 AM","8:25 AM","3:00 PM","5:00 PM","7:45 AM","8:25 AM","3:00 PM","5:00 PM","7:45 AM","8:25 AM","3:00 PM","5:00 PM","7:45 AM","8:25 AM","3:00 PM","5:00 PM","8:00 AM","12:00 PM","8:00 AM","12:00 PM",No,,,,,,,,No,Yes,,,,97.00%,,,150,Yes,,,,,,12.00,0.00,4.00,14.00,Yes,Yes,Yes,,5.00%,5.00%,80.00%,2.00%,8.00%,0.00%,"21st Century Community Center",0.00%,0.00%,0.00%,100.00%,0.00%,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,"Commitment to Professionalism",,"Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Parent/client survey",Annually,Annually,Yes,Weekly
295,Yes,5/01/2012,"21st Century Community Learning Center",,928-402-5900,,vgonzales@globeschools.org,http://www.globeschools.org,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,,Yes,Yes,No,Yes,No,Yes,,,"2:30 PM","5:30 PM",,,"2:30 PM","5:30 PM",,,"2:30 PM","5:30 PM",,,"2:30 PM","5:30 PM",,,"2:30 PM","5:30 PM",,,,,No,,,,,,,,Yes,Yes,,,,60.00%,,,200,Yes,,,,,$0.00,1.00,6.00,3.00,6.00,Yes,Yes,Yes,,0.00%,0.00%,35.00%,35.00%,30.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,,,Yes,Yes,Yes,Yes,,Semi-annually,12,"Peer to peer coaching","On-line training",Supervision,Workshops/conferences,"Trainers specializing in specific subject matter",Yes,,Yes,,,,,,"Positive Relationships with Families",,"Commitment to Professionalism",,Yes,"Formal self-assessment with agreed upon criteria",Monthly,Annually,Yes,Quarterly
1068,Yes,5/01/2012,"21st Century Community Learning Center",,520-225-1000,,peter.shapley@tusd1.org,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,No,No,No,Yes,No,No,"8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM",,,,,No,,,,,,,,No,Yes,,,,48.00%,,,125,Yes,,,,,,0.00,8.00,1.00,6.00,,Yes,Yes,,4.00%,2.00%,58.00%,3.00%,27.00%,6.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,,,Yes,,Yes,Yes,,Semi-annually,8,"Peer to peer coaching",Workshops/conferences,"Trainers specializing in specific subject matter",Supervision,"On-line training",Yes,,,,,,,,"Advancement of Physical/Intellectual Development",,"Enhancement of Social and Emotional Development",,Yes,"Formal self-assessment with agreed upon criteria","Less than annually","Less than annually",Yes,Weekly
1026,Yes,5/01/2012,"21st Century Community Learning Center",,480-472-6525,,dlchrist@mpsaz.org,http://www.mpsaz.org/longfellow,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,No,No,No,No,No,"8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM",,,"12:00 PM","8:00 AM","12:00 PM","8:00 AM","12:00 PM",No,,,,,,,,No,Yes,,,,97.00%,,,150,Yes,,,,,,12.00,0.00,4.00,14.00,Yes,Yes,Yes,,5.00%,5.00%,80.00%,2.00%,8.00%,0.00%,"21st Century Community Center",0.00%,0.00%,0.00%,100.00%,0.00%,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,"Commitment to Professionalism",,"Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Parent/client survey",Annually,Annually,Yes,Weekly
548,Yes,5/01/2012,"21st Century Community Learning Center",,520-225-1000,,peter.shapley@tusd1.org,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,No,No,No,Yes,No,No,,,"2:45 PM","5:30 PM",,,"2:45 PM","5:30 PM",,,"2:45 PM","5:30 PM",,,"2:45 PM","5:30 PM",,,"2:45 PM","5:30 PM",,,,,No,,,,,,,,No,Yes,,,,48.00%,,,125,Yes,,,,,,0.00,8.00,1.00,6.00,,Yes,Yes,,4.00%,2.00%,58.00%,3.00%,27.00%,6.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,,,Yes,,Yes,Yes,,Semi-annually,8,"Peer to peer coaching",Workshops/conferences,"Trainers specializing in specific subject matter",Supervision,"On-line training",Yes,,,,,,,,"Advancement of Physical/Intellectual Development",,"Enhancement of Social and Emotional Development",,Yes,"Formal self-assessment with agreed upon criteria","Less than annually","Less than annually",Yes,Weekly
